timestamp,TA,HR,WD,WS,RG,RN,TX,TN,RG_SD,RN_SD,station,WD_STR
2020-08-04 00:00:00+00:00,9.235,38.52916666666667,140.50416666666666,1.3966666666666665,262.66789012620615,365.8097766194989,13.15,6.54,360.54417864836114,283.71841789410104,La Paloma ZA,SE
2020-08-05 00:00:00+00:00,5.229583333333333,69.97083333333333,144.87416666666667,1.0845833333333337,264.9046897569363,384.0609882145706,7.88,2.66,362.8338056008475,313.1864546833248,La Paloma ZA,SE
2020-08-06 00:00:00+00:00,7.945,44.43333333333334,138.80833333333334,1.2925,267.17543098109326,350.9229048345125,13.51,4.79,365.1583311142454,256.6495317218466,La Paloma ZA,SE
2020-08-07 00:00:00+00:00,9.975416666666666,34.65,124.47708333333333,1.6608333333333334,269.4791503142046,351.5805491744224,13.8,7.39,367.5168822058722,273.15734344021405,La Paloma ZA,SE
2020-08-08 00:00:00+00:00,10.155416666666666,32.075,119.98041666666668,1.5054166666666668,271.8148633535085,345.745405022825,14.95,6.65,369.9085765512465,257.5269772403321,La Paloma ZA,SE
2020-08-09 00:00:00+00:00,9.29625,37.93333333333333,166.53208333333333,1.8516666666666663,274.1815674044521,347.67487380812923,11.51,6.64,372.3325197082068,268.1222745083049,La Paloma ZA,S
2020-08-10 00:00:00+00:00,5.8425,39.0375,140.15041666666667,1.9704166666666667,276.57824372290685,321.58438503103446,8.55,3.76,374.7878031595632,234.31426830608103,La Paloma ZA,SE
2020-08-11 00:00:00+00:00,5.2052,24.852,160.0916,2.3868,267.8393244106197,295.1435298737625,10.62,1.95,373.5171098553411,208.7472878772693,La Paloma ZA,S
2020-08-12 00:00:00+00:00,3.375,33.075,166.205,1.9525,281.45278996178604,293.5567892322012,7.03,0.39,379.7841798428239,217.26182091230152,La Paloma ZA,S
2020-08-13 00:00:00+00:00,3.4654166666666666,31.791666666666668,162.99041666666668,2.152083333333333,283.9331166802013,281.6251823560353,8.57,-0.27,382.32786843787846,205.2967747093437,La Paloma ZA,S
2020-08-14 00:00:00+00:00,1.8629166666666668,60.40833333333333,155.69750000000002,1.4229166666666666,286.4392016419305,325.10873896393394,5.16,-1.57,384.8990921208664,267.26332576871795,La Paloma ZA,SE
2020-08-15 00:00:00+00:00,2.5716666666666668,40.34166666666667,169.96083333333334,1.4395833333333332,288.9699547584858,306.93898656759006,7.89,-1.45,387.49684919283817,218.2338017712103,La Paloma ZA,S
2020-08-16 00:00:00+00:00,4.107083333333333,27.90416666666667,169.475,2.3316666666666666,291.52397510947446,295.8200205344095,8.82,0.95,390.1198276178072,217.0156716147841,La Paloma ZA,S
2020-08-17 00:00:00+00:00,4.55,30.504166666666663,174.68499999999997,2.35,294.1001442606967,303.3536665135803,9.25,1.25,392.7669841900639,226.20454983466945,La Paloma ZA,S
2020-08-18 00:00:00+00:00,1.9275,59.5875,173.41958333333332,1.7729166666666665,296.6976358420639,346.82730148738847,4.26,-0.81,395.4375511922062,278.9252942790824,La Paloma ZA,S
2020-08-19 00:00:00+00:00,2.828333333333333,53.98333333333333,154.11833333333334,2.470833333333333,299.3153289688625,329.1510774990265,6.39,0.05,398.13046463034345,241.8049944518639,La Paloma ZA,SE
2020-08-20 00:00:00+00:00,4.851666666666667,25.4375,167.86083333333332,2.654166666666667,301.95210791776003,311.6648258644929,11.42,0.49,400.8446559776701,221.17691778392071,La Paloma ZA,S
2020-08-21 00:00:00+00:00,7.1964,23.16,165.3752,2.5896,292.42119329693446,312.78918645629363,13.05,3.47,399.749717261199,229.4074228971377,La Paloma ZA,S
2020-08-22 00:00:00+00:00,8.15,21.904166666666665,142.69208333333333,3.245416666666667,307.27702927529697,331.6565611497775,13.95,4.27,406.331156548436,243.28471082830515,La Paloma ZA,SE
2020-08-23 00:00:00+00:00,4.699583333333334,58.525,154.55249999999998,1.3983333333333334,309.9644099941728,382.2324726962175,7.65,1.49,409.1026983672683,310.0864574857842,La Paloma ZA,SE
2020-08-24 00:00:00+00:00,2.1437500000000003,77.54583333333333,254.595,1.5854166666666665,312.66644403473066,383.4494468184195,4.0,0.64,411.8911590255128,293.1929043803369,La Paloma ZA,O
2020-08-25 00:00:00+00:00,1.17625,77.92083333333333,153.5625,1.4829166666666669,315.3820272244552,371.3610868987381,4.03,-0.73,414.6954206210748,281.53357976554463,La Paloma ZA,SE
2020-08-26 00:00:00+00:00,0.85,78.54583333333333,206.7170833333333,1.7133333333333332,318.1100659100642,355.61101146383527,3.87,-1.35,417.5143623625248,271.5876628561124,La Paloma ZA,SO
2020-08-27 00:00:00+00:00,2.4975,40.1375,172.78708333333336,2.1404166666666664,320.84948396159194,347.34501961558857,6.65,-0.45,420.3468678175677,250.9155881917894,La Paloma ZA,S
2020-08-28 00:00:00+00:00,3.075833333333333,58.825,163.7075,2.0429166666666667,323.59922749324903,357.5136493986933,5.95,1.15,423.1918302183258,276.982983977781,La Paloma ZA,S
2020-08-29 00:00:00+00:00,1.8783333333333327,52.65833333333333,146.61166666666665,1.7929166666666667,326.35826650232656,354.6638770421928,5.62,-1.65,426.0481549308613,261.863445723438,La Paloma ZA,SE
2020-08-30 00:00:00+00:00,3.431666666666666,45.34583333333333,175.81833333333336,1.4016666666666666,329.1255940000494,365.7315806568653,8.65,-0.74,428.9147595640298,275.6877045935313,La Paloma ZA,S
2020-08-31 00:00:00+00:00,4.607200000000001,44.78,154.4968,1.5075999999999998,318.6281622284556,378.2694209729466,8.25,1.55,427.8835842027357,282.7851309680006,La Paloma ZA,SE
2020-09-01 00:00:00+00:00,4.818333333333333,57.083333333333336,167.80708333333334,1.4154166666666663,334.80551152430183,404.0175737632896,8.48,2.22,434.5823456383934,310.2673645502822,La Paloma ZA,S
2020-09-02 00:00:00+00:00,4.669583333333333,59.00416666666666,171.53833333333333,1.1891666666666667,337.82479843808426,386.0523983113601,9.26,0.88,437.2887199169151,286.73900331297926,La Paloma ZA,S
2020-09-03 00:00:00+00:00,5.595416666666666,44.00416666666666,172.7925,1.4291666666666665,340.85573182476946,370.2241963469464,9.95,2.08,439.9977703407394,276.90687264507375,La Paloma ZA,S
2020-09-04 00:00:00+00:00,7.078749999999999,36.15416666666667,168.54166666666666,2.58,343.89746066951733,-1568.8594247507644,9.95,4.85,442.7085794192823,3375.7237241340667,La Paloma ZA,S
2020-09-05 00:00:00+00:00,3.71875,72.9875,145.265,1.7991666666666666,346.94879087902314,-1170.050309911898,6.95,0.79,445.4204995940336,1661.6828095546148,La Paloma ZA,SE
2020-09-06 00:00:00+00:00,6.285833333333333,31.33333333333333,172.92499999999998,2.4562500000000003,350.00834548806534,-791.8750635640058,11.71,2.3,448.13301326826,1379.0838803337435,La Paloma ZA,S
2020-09-07 00:00:00+00:00,7.294583333333333,37.07083333333333,160.42666666666665,1.5420833333333333,353.07466774197405,-607.1117897980737,12.95,3.12,450.8456454676776,1018.7919890187056,La Paloma ZA,S
2020-09-08 00:00:00+00:00,6.759583333333333,51.625,113.81125,1.8295833333333336,356.1462826192597,149.42253260221383,9.22,4.85,453.5579130218888,645.4656579039208,La Paloma ZA,SE
2020-09-09 00:00:00+00:00,7.937916666666666,50.5,158.12916666666666,2.975,359.2217305279644,389.7701432605609,13.36,3.86,456.2692972760709,285.44133205210426,La Paloma ZA,S
2020-09-10 00:00:00+00:00,9.748,46.584,153.28799999999998,1.874,347.8052020127039,582.2896597478438,13.55,6.43,455.11844567152656,561.3491112353227,La Paloma ZA,SE
2020-09-11 00:00:00+00:00,7.925833333333333,49.57083333333333,157.63833333333335,1.6233333333333333,365.3759418525843,531.5540843788061,11.78,3.88,461.684907911824,347.17446059417165,La Paloma ZA,S
2020-09-12 00:00:00+00:00,8.047916666666667,33.041666666666664,167.27,1.9229166666666664,368.4544588873034,282.400933242285,12.85,3.85,464.3900239491075,273.89244805410186,La Paloma ZA,S
2020-09-13 00:00:00+00:00,8.4975,33.175000000000004,163.91583333333332,1.9366666666666663,371.53131605470367,150.80823224479698,13.85,3.55,467.0916709703536,320.3257446709615,La Paloma ZA,S
2020-09-14 00:00:00+00:00,11.702083333333334,21.741666666666664,175.90333333333334,2.794583333333333,374.6052251323056,96.09008936900572,18.85,6.57,469.78908038588895,363.11661294898414,La Paloma ZA,S
2020-09-15 00:00:00+00:00,10.100833333333332,41.49583333333333,167.5675,2.11375,377.67493104353247,391.654055294106,14.28,6.27,472.4814479082523,473.7269628824928,La Paloma ZA,S
2020-09-16 00:00:00+00:00,9.842083333333331,49.24166666666667,136.29041666666666,2.0516666666666667,380.73974915070215,467.9298639868336,13.35,7.69,475.16840645357263,328.5025198869291,La Paloma ZA,SE
