TA,WS_MAX,HR,PP,timestamp,WD,WS,RG,ingestion_time,source,station,RN
,,,,2019-01-11 10:00:00+00:00,,,66.40060077313547,2022-07-03 18:42:49.342698,sg,La Paloma ZA,139.60080111084918
,,,,2019-01-11 11:00:00+00:00,,,374.97877410214005,2022-07-03 18:42:49.342698,sg,La Paloma ZA,138.90196620235557
,,,,2019-01-11 12:00:00+00:00,,,684.6808643901857,2022-07-03 18:42:49.342698,sg,La Paloma ZA,138.20313129386196
,,,,2019-01-11 13:00:00+00:00,,,969.7885403444442,2022-07-03 18:42:49.342698,sg,La Paloma ZA,137.50429638536835
,,,,2019-01-11 14:00:00+00:00,,,1210.480972705117,2022-07-03 18:42:49.342698,sg,La Paloma ZA,136.80546147687477
,,,,2019-01-11 15:00:00+00:00,,,1390.2532682200294,2022-07-03 18:42:49.342698,sg,La Paloma ZA,136.10662656838116
,,,,2019-01-11 16:00:00+00:00,,,1496.8113385227714,2022-07-03 18:42:49.342698,sg,La Paloma ZA,135.40779165988752
,,,,2019-01-11 17:00:00+00:00,,,1522.869040259997,2022-07-03 18:42:49.342698,sg,La Paloma ZA,134.7089567513939
,,,,2019-01-11 18:00:00+00:00,,,1466.6346849268991,2022-07-03 18:42:49.342698,sg,La Paloma ZA,134.01012184290033
,,,,2019-01-11 19:00:00+00:00,,,1331.931935141936,2022-07-03 18:42:49.342698,sg,La Paloma ZA,133.31128693440672
,,,,2019-01-11 20:00:00+00:00,,,1127.9438558265317,2022-07-03 18:42:49.342698,sg,La Paloma ZA,132.61245202591311
,,,,2019-01-11 21:00:00+00:00,,,868.6047808920615,2022-07-03 18:42:49.342698,sg,La Paloma ZA,131.9136171174195
,,,,2019-01-11 22:00:00+00:00,,,571.7241267050914,2022-07-03 18:42:49.342698,sg,La Paloma ZA,131.2147822089259
,,,,2019-01-11 23:00:00+00:00,,,258.3079737318109,2022-07-03 18:42:49.342698,sg,La Paloma ZA,130.5159473004323
,,,,2019-01-12 00:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,129.8171123919387
,,,,2019-01-12 01:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,129.1182774834451
,,,,2019-01-12 02:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,128.4194425749515
,,,,2019-01-12 03:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,127.7206076664579
,,,,2019-01-12 04:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,127.02177275796429
,,,,2019-01-12 05:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,126.32293784947068
,,,,2019-01-12 06:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,125.62410294097707
,,,,2019-01-12 07:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,124.92526803248344
,,,,2019-01-12 08:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,124.22643312398985
,,,,2019-01-12 09:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,123.52759821549624
,,,,2019-01-12 10:00:00+00:00,,,62.203549722894856,2022-07-03 18:42:49.342698,sg,La Paloma ZA,122.82876330700263
,,,,2019-01-12 11:00:00+00:00,,,370.7625253968303,2022-07-03 18:42:49.342698,sg,La Paloma ZA,122.12992839850904
,,,,2019-01-12 12:00:00+00:00,,,680.8618680670518,2022-07-03 18:42:49.342698,sg,La Paloma ZA,121.43109349001543
,,,,2019-01-12 13:00:00+00:00,,,966.4871745809327,2022-07-03 18:42:49.342698,sg,La Paloma ZA,120.73225858152183
,,,,2019-01-12 14:00:00+00:00,,,1207.7722386177823,2022-07-03 18:42:49.342698,sg,La Paloma ZA,120.03342367302822
,,,,2019-01-12 15:00:00+00:00,,,1388.1695978061755,2022-07-03 18:42:49.342698,sg,La Paloma ZA,119.33458876453462
,,,,2019-01-12 16:00:00+00:00,,,1495.3414860703217,2022-07-03 18:42:49.342698,sg,La Paloma ZA,118.635753856041
,,,,2019-01-12 17:00:00+00:00,,,1521.9591437165159,2022-07-03 18:42:49.342698,sg,La Paloma ZA,117.93691894754741
,,,,2019-01-12 18:00:00+00:00,,,1466.192078790893,2022-07-03 18:42:49.342698,sg,La Paloma ZA,117.2380840390538
,,,,2019-01-12 19:00:00+00:00,,,1331.8315774952391,2022-07-03 18:42:49.342698,sg,La Paloma ZA,116.53924913056021
,,,,2019-01-12 20:00:00+00:00,,,1128.0369621967773,2022-07-03 18:42:49.342698,sg,La Paloma ZA,115.8404142220666
,,,,2019-01-12 21:00:00+00:00,,,868.72909033207,2022-07-03 18:42:49.342698,sg,La Paloma ZA,115.14157931357299
,,,,2019-01-12 22:00:00+00:00,,,571.7152078447793,2022-07-03 18:42:49.342698,sg,La Paloma ZA,114.44274440507938
,,,,2019-01-12 23:00:00+00:00,,,258.012721008089,2022-07-03 18:42:49.342698,sg,La Paloma ZA,113.74390949658579
,,,,2019-01-13 00:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,113.04507458809216
,,,,2019-01-13 01:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,112.34623967959857
,,,,2019-01-13 02:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,111.64740477110496
,,,,2019-01-13 03:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,110.94856986261135
,,,,2019-01-13 04:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,110.24973495411774
,,,,2019-01-13 05:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,109.55090004562415
,,,,2019-01-13 06:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,108.85206513713054
,,,,2019-01-13 07:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,108.15323022863694
,,,,2019-01-13 08:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,107.45439532014333
,,,,2019-01-13 09:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,106.75556041164972
,,,,2019-01-13 10:00:00+00:00,,,57.973522666458415,2022-07-03 18:42:49.342698,sg,La Paloma ZA,106.05672550315613
,,,,2019-01-13 11:00:00+00:00,,,366.49736197048816,2022-07-03 18:42:49.342698,sg,La Paloma ZA,105.35789059466252
,,,,2019-01-13 12:00:00+00:00,,,676.9995048177498,2022-07-03 18:42:49.342698,sg,La Paloma ZA,104.65905568616891
,,,,2019-01-13 13:00:00+00:00,,,963.1444091847285,2022-07-03 18:42:49.342698,sg,La Paloma ZA,103.96022077767532
,,,,2019-01-13 14:00:00+00:00,,,1205.0199462443468,2022-07-03 18:42:49.342698,sg,La Paloma ZA,103.26138586918171
,,,,2019-01-13 15:00:00+00:00,,,1386.0361873350219,2022-07-03 18:42:49.342698,sg,La Paloma ZA,102.56255096068807
,,,,2019-01-13 16:00:00+00:00,,,1493.8121050081818,2022-07-03 18:42:49.342698,sg,La Paloma ZA,101.86371605219449
,,,,2019-01-13 17:00:00+00:00,,,1520.9769961010759,2022-07-03 18:42:49.342698,sg,La Paloma ZA,101.16488114370088
,,,,2019-01-13 18:00:00+00:00,,,1465.662443983495,2022-07-03 18:42:49.342698,sg,La Paloma ZA,100.46604623520727
,,,,2019-01-13 19:00:00+00:00,,,1331.6283821873249,2022-07-03 18:42:49.342698,sg,La Paloma ZA,99.76721132671366
,,,,2019-01-13 20:00:00+00:00,,,1128.0114910705927,2022-07-03 18:42:49.342698,sg,La Paloma ZA,99.06837641822005
,,,,2019-01-13 21:00:00+00:00,,,868.7202630762673,2022-07-03 18:42:49.342698,sg,La Paloma ZA,98.36954150972646
,,,,2019-01-13 22:00:00+00:00,,,571.5608767552844,2022-07-03 18:42:49.342698,sg,La Paloma ZA,97.67070660123287
,,,,2019-01-13 23:00:00+00:00,,,257.56376341167953,2022-07-03 18:42:49.342698,sg,La Paloma ZA,96.97187169273926
,,,,2019-01-14 00:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,96.27303678424565
,,,,2019-01-14 01:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,95.57420187575204
,,,,2019-01-14 02:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,94.87536696725844
,,,,2019-01-14 03:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,94.17653205876485
,,,,2019-01-14 04:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,93.47769715027123
,,,,2019-01-14 05:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,92.77886224177762
,,,,2019-01-14 06:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,92.08002733328401
,,,,2019-01-14 07:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,91.38119242479041
,,,,2019-01-14 08:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,90.68235751629682
,,,,2019-01-14 09:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,89.98352260780321
,,,,2019-01-14 10:00:00+00:00,,,53.71637145966377,2022-07-03 18:42:49.342698,sg,La Paloma ZA,89.2846876993096
,,,,2019-01-14 11:00:00+00:00,,,362.1860973565641,2022-07-03 18:42:49.342698,sg,La Paloma ZA,88.58585279081598
,,,,2019-01-14 12:00:00+00:00,,,673.0960401271217,2022-07-03 18:42:49.342698,sg,La Paloma ZA,87.8870178823224
,,,,2019-01-14 13:00:00+00:00,,,959.761883871013,2022-07-03 18:42:49.342698,sg,La Paloma ZA,87.18818297382879
,,,,2019-01-14 14:00:00+00:00,,,1202.225060593755,2022-07-03 18:42:49.342698,sg,La Paloma ZA,86.48934806533518
,,,,2019-01-14 15:00:00+00:00,,,1383.853324572154,2022-07-03 18:42:49.342698,sg,La Paloma ZA,85.79051315684157
,,,,2019-01-14 16:00:00+00:00,,,1492.222850350617,2022-07-03 18:42:49.342698,sg,La Paloma ZA,85.09167824834796
,,,,2019-01-14 17:00:00+00:00,,,1519.9217080638605,2022-07-03 18:42:49.342698,sg,La Paloma ZA,84.39284333985435
,,,,2019-01-14 18:00:00+00:00,,,1465.044472871277,2022-07-03 18:42:49.342698,sg,La Paloma ZA,83.69400843136077
,,,,2019-01-14 19:00:00+00:00,,,1331.320778285037,2022-07-03 18:42:49.342698,sg,La Paloma ZA,82.99517352286716
,,,,2019-01-14 20:00:00+00:00,,,1127.865781342276,2022-07-03 18:42:49.342698,sg,La Paloma ZA,82.29633861437354
,,,,2019-01-14 21:00:00+00:00,,,868.5767272860002,2022-07-03 18:42:49.342698,sg,La Paloma ZA,81.59750370587993
,,,,2019-01-14 22:00:00+00:00,,,571.2598248446272,2022-07-03 18:42:49.342698,sg,La Paloma ZA,80.89866879738634
,,,,2019-01-14 23:00:00+00:00,,,256.9602265181891,2022-07-03 18:42:49.342698,sg,La Paloma ZA,80.19983388889274
,,,,2019-01-15 00:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,79.50099898039913
,,,,2019-01-15 01:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,78.80216407190552
,,,,2019-01-15 02:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,78.10332916341191
,,,,2019-01-15 03:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,77.4044942549183
,,,,2019-01-15 04:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,76.70565934642471
,,,,2019-01-15 05:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,76.0068244379311
,,,,2019-01-15 06:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,75.30798952943749
,,,,2019-01-15 07:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,74.60915462094388
,,,,2019-01-15 08:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,73.91031971245029
,,,,2019-01-15 09:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,73.2114848039567
,,,,2019-01-15 10:00:00+00:00,,,49.43816607513595,2022-07-03 18:42:49.342698,sg,La Paloma ZA,72.51264989546308
,,,,2019-01-15 11:00:00+00:00,,,357.8314594431418,2022-07-03 18:42:49.342698,sg,La Paloma ZA,71.81381498696948
,,,,2019-01-15 12:00:00+00:00,,,669.1536442581531,2022-07-03 18:42:49.342698,sg,La Paloma ZA,71.11498007847585
,,,,2019-01-15 13:00:00+00:00,,,956.3411443302163,2022-07-03 18:42:49.342698,sg,La Paloma ZA,70.41614516998226
,,,,2019-01-15 14:00:00+00:00,,,1199.3884637616902,2022-07-03 18:42:49.342698,sg,La Paloma ZA,69.71731026148865
,,,,2019-01-15 15:00:00+00:00,,,1381.621234764339,2022-07-03 18:42:49.342698,sg,La Paloma ZA,69.01847535299505
,,,,2019-01-15 16:00:00+00:00,,,1490.5733429207473,2022-07-03 18:42:49.342698,sg,La Paloma ZA,68.31964044450145
,,,,2019-01-15 17:00:00+00:00,,,1518.792390420375,2022-07-03 18:42:49.342698,sg,La Paloma ZA,67.62080553600785
,,,,2019-01-15 18:00:00+00:00,,,1464.336895992071,2022-07-03 18:42:49.342698,sg,La Paloma ZA,66.92197062751424
,,,,2019-01-15 19:00:00+00:00,,,1330.9072720914207,2022-07-03 18:42:49.342698,sg,La Paloma ZA,66.22313571902062
,,,,2019-01-15 20:00:00+00:00,,,1127.598286534093,2022-07-03 18:42:49.342698,sg,La Paloma ZA,65.52430081052702
,,,,2019-01-15 21:00:00+00:00,,,868.2970587838881,2022-07-03 18:42:49.342698,sg,La Paloma ZA,64.82546590203341
,,,,2019-01-15 22:00:00+00:00,,,570.810917761472,2022-07-03 18:42:49.342698,sg,La Paloma ZA,64.1266309935398
,,,,2019-01-15 23:00:00+00:00,,,256.2014310498547,2022-07-03 18:42:49.342698,sg,La Paloma ZA,63.427796085046204
,,,,2019-01-16 00:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,62.72896117655261
,,,,2019-01-16 01:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,62.030126268059
,,,,2019-01-16 02:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,61.3312913595654
,,,,2019-01-16 03:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,60.632456451071796
,,,,2019-01-16 04:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,59.93362154257818
,,,,2019-01-16 05:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,59.23478663408458
,,,,2019-01-16 06:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,58.53595172559097
,,,,2019-01-16 07:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,57.83711681709737
,,,,2019-01-16 08:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,57.138281908603766
,,,,2019-01-16 09:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,56.43944700011016
,,,,2019-01-16 10:00:00+00:00,,,45.14505684422261,2022-07-03 18:42:49.342698,sg,La Paloma ZA,55.74061209161656
,,,,2019-01-16 11:00:00+00:00,,,353.4358544468457,2022-07-03 18:42:49.342698,sg,La Paloma ZA,55.04177718312294
,,,,2019-01-16 12:00:00+00:00,,,665.1741539719953,2022-07-03 18:42:49.342698,sg,La Paloma ZA,54.34294227462934
,,,,2019-01-16 13:00:00+00:00,,,952.8834055566814,2022-07-03 18:42:49.342698,sg,La Paloma ZA,53.644107366135735
,,,,2019-01-16 14:00:00+00:00,,,1196.510721356316,2022-07-03 18:42:49.342698,sg,La Paloma ZA,52.945272457642126
,,,,2019-01-16 15:00:00+00:00,,,1379.339850940115,2022-07-03 18:42:49.342698,sg,La Paloma ZA,52.246437549148524
,,,,2019-01-16 16:00:00+00:00,,,1488.8629439192337,2022-07-03 18:42:49.342698,sg,La Paloma ZA,51.54760264065492
,,,,2019-01-16 17:00:00+00:00,,,1517.5879330347234,2022-07-03 18:42:49.342698,sg,La Paloma ZA,50.84876773216132
,,,,2019-01-16 18:00:00+00:00,,,1463.5382650810343,2022-07-03 18:42:49.342698,sg,La Paloma ZA,50.14993282366771
,,,,2019-01-16 19:00:00+00:00,,,1330.3862337706973,2022-07-03 18:42:49.342698,sg,La Paloma ZA,49.4510979151741
,,,,2019-01-16 20:00:00+00:00,,,1127.2073643564672,2022-07-03 18:42:49.342698,sg,La Paloma ZA,48.7522630066805
,,,,2019-01-16 21:00:00+00:00,,,867.879772883206,2022-07-03 18:42:49.342698,sg,La Paloma ZA,48.05342809818689
,,,,2019-01-16 22:00:00+00:00,,,570.2129890288539,2022-07-03 18:42:49.342698,sg,La Paloma ZA,47.35459318969329
,,,,2019-01-16 23:00:00+00:00,,,255.28669311903408,2022-07-03 18:42:49.342698,sg,La Paloma ZA,46.65575828119968
,,,,2019-01-17 00:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,45.95692337270608
,,,,2019-01-17 01:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,45.25808846421248
,,,,2019-01-17 02:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,44.55925355571887
,,,,2019-01-17 03:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,43.860418647225266
,,,,2019-01-17 04:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,43.161583738731665
,,,,2019-01-17 05:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,42.462748830238056
,,,,2019-01-17 06:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,41.76391392174445
,,,,2019-01-17 07:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,41.065079013250845
,,,,2019-01-17 08:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,40.36624410475724
,,,,2019-01-17 09:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,39.667409196263634
,,,,2019-01-17 10:00:00+00:00,,,40.84356462799992,2022-07-03 18:42:49.342698,sg,La Paloma ZA,38.96857428777003
,,,,2019-01-17 11:00:00+00:00,,,349.00179225059213,2022-07-03 18:42:49.342698,sg,La Paloma ZA,38.26973937927642
,,,,2019-01-17 12:00:00+00:00,,,661.1595058142209,2022-07-03 18:42:49.342698,sg,La Paloma ZA,37.57090447078282
,,,,2019-01-17 13:00:00+00:00,,,949.3899886773601,2022-07-03 18:42:49.342698,sg,La Paloma ZA,36.87206956228921
,,,,2019-01-17 14:00:00+00:00,,,1193.5925224119133,2022-07-03 18:42:49.342698,sg,La Paloma ZA,36.17323465379561
,,,,2019-01-17 15:00:00+00:00,,,1377.0092568809944,2022-07-03 18:42:49.342698,sg,La Paloma ZA,35.474399745302
,,,,2019-01-17 16:00:00+00:00,,,1487.0912009663214,2022-07-03 18:42:49.342698,sg,La Paloma ZA,34.7755648368084
,,,,2019-01-17 17:00:00+00:00,,,1516.3074537409473,2022-07-03 18:42:49.342698,sg,La Paloma ZA,34.0767299283148
,,,,2019-01-17 18:00:00+00:00,,,1462.6474043822682,2022-07-03 18:42:49.342698,sg,La Paloma ZA,33.37789501982119
,,,,2019-01-17 19:00:00+00:00,,,1329.7563504792492,2022-07-03 18:42:49.342698,sg,La Paloma ZA,32.67906011132759
,,,,2019-01-17 20:00:00+00:00,,,1126.6917307777674,2022-07-03 18:42:49.342698,sg,La Paloma ZA,31.980225202833978
,,,,2019-01-17 21:00:00+00:00,,,867.3237782743466,2022-07-03 18:42:49.342698,sg,La Paloma ZA,31.28139029434037
,,,,2019-01-17 22:00:00+00:00,,,569.4652915842549,2022-07-03 18:42:49.342698,sg,La Paloma ZA,30.582555385846767
,,,,2019-01-17 23:00:00+00:00,,,254.2157612347379,2022-07-03 18:42:49.342698,sg,La Paloma ZA,29.88372047735316
,,,,2019-01-18 00:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,29.18488556885956
,,,,2019-01-18 01:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,28.48605066036595
,,,,2019-01-18 02:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,27.787215751872345
,,,,2019-01-18 03:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,27.08838084337874
,,,,2019-01-18 04:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,26.389545934885138
,,,,2019-01-18 05:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,25.690711026391533
,,,,2019-01-18 06:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,24.991876117897924
,,,,2019-01-18 07:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,24.29304120940432
,,,,2019-01-18 08:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,23.594206300910717
,,,,2019-01-18 09:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,22.89537139241711
,,,,2019-01-18 10:00:00+00:00,,,36.540535250333434,2022-07-03 18:42:49.342698,sg,La Paloma ZA,22.196536483923506
,,,,2019-01-18 11:00:00+00:00,,,344.531879549027,2022-07-03 18:42:49.342698,sg,La Paloma ZA,21.4977015754299
,,,,2019-01-18 12:00:00+00:00,,,657.1117309425438,2022-07-03 18:42:49.342698,sg,La Paloma ZA,20.7988666669363
,,,,2019-01-18 13:00:00+00:00,,,945.8623172048011,2022-07-03 18:42:49.342698,sg,La Paloma ZA,20.10003175844269
,,,,2019-01-18 14:00:00+00:00,,,1190.6346770224848,2022-07-03 18:42:49.342698,sg,La Paloma ZA,19.401196849949084
,,,,2019-01-18 15:00:00+00:00,,,1374.6296860256625,2022-07-03 18:42:49.342698,sg,La Paloma ZA,18.70236194145548
,,,,2019-01-18 16:00:00+00:00,,,1485.2578478368573,2022-07-03 18:42:49.342698,sg,La Paloma ZA,18.003527032961873
,,,,2019-01-18 17:00:00+00:00,,,1514.9502984671096,2022-07-03 18:42:49.342698,sg,La Paloma ZA,17.304692124468268
,,,,2019-01-18 18:00:00+00:00,,,1461.6634106768413,2022-07-03 18:42:49.342698,sg,La Paloma ZA,16.605857215974666
,,,,2019-01-18 19:00:00+00:00,,,1329.0166257747087,2022-07-03 18:42:49.342698,sg,La Paloma ZA,15.907022307481059
,,,,2019-01-18 20:00:00+00:00,,,1126.05045832301,2022-07-03 18:42:49.342698,sg,La Paloma ZA,15.208187398987455
,,,,2019-01-18 21:00:00+00:00,,,866.6283737370846,2022-07-03 18:42:49.342698,sg,La Paloma ZA,14.50935249049385
,,,,2019-01-18 22:00:00+00:00,,,568.5674926948225,2022-07-03 18:42:49.342698,sg,La Paloma ZA,13.810517582000244
,,,,2019-01-18 23:00:00+00:00,,,252.98880943194254,2022-07-03 18:42:49.342698,sg,La Paloma ZA,13.111682673506639
,,,,2019-01-19 00:00:00+00:00,,,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,12.412847765013034
7.36,3.34,43.1,0.0,2019-01-19 00:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,11.714012856519428
7.36,3.34,43.1,0.0,2019-01-19 01:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,11.015177948025825
7.36,3.34,43.1,0.0,2019-01-19 02:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,10.316343039532219
7.36,3.34,43.1,0.0,2019-01-19 03:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,9.617508131038614
7.36,3.34,43.1,0.0,2019-01-19 04:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,8.918673222545008
7.36,3.34,43.1,0.0,2019-01-19 05:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,8.219838314051403
7.36,3.34,43.1,0.0,2019-01-19 06:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,7.521003405557798
7.36,3.34,43.1,0.0,2019-01-19 07:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,7.521003405557798
7.36,3.34,43.1,0.0,2019-01-19 08:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,7.521003405557798
7.36,3.34,43.1,0.0,2019-01-19 09:00:00+00:00,53.64,2.95,0.0,2022-07-03 18:42:49.342698,sg,La Paloma ZA,7.521003405557798
7.36,3.34,43.1,0.0,2019-01-19 10:00:00+00:00,53.64,2.95,32.25964890947994,2022-07-03 18:42:49.342698,sg,La Paloma ZA,31.672759999040288
7.36,3.34,43.1,0.0,2019-01-19 11:00:00+00:00,53.64,2.95,340.06076660423474,2022-07-03 18:42:49.342698,sg,La Paloma ZA,262.7868444828027
7.36,3.34,43.1,0.0,2019-01-19 12:00:00+00:00,53.64,2.95,653.0654565352829,2022-07-03 18:42:49.342698,sg,La Paloma ZA,498.21222357306624
7.36,3.34,43.1,0.0,2019-01-19 13:00:00+00:00,53.64,2.95,942.3345352681829,2022-07-03 18:42:49.342698,sg,La Paloma ZA,715.2434216994407
7.36,3.34,43.1,0.0,2019-01-19 14:00:00+00:00,53.64,2.95,1187.6707762230624,2022-07-03 18:42:49.342698,sg,La Paloma ZA,897.7368075632488
7.36,3.34,43.1,0.0,2019-01-19 15:00:00+00:00,53.64,2.95,1372.2341994081114,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1031.8198367257767
7.36,3.34,43.1,0.0,2019-01-19 16:00:00+00:00,53.64,2.95,1483.3954898311815,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1105.9017485915256
7.36,3.34,43.1,0.0,2019-01-19 17:00:00+00:00,53.64,2.95,1513.5487268136142,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1108.9230355931034
7.36,3.34,43.1,0.0,2019-01-19 18:00:00+00:00,53.64,2.95,1460.6183321925482,2022-07-03 18:42:49.342698,sg,La Paloma ZA,1015.7278654396501
7.36,3.34,43.1,0.0,2019-01-19 19:00:00+00:00,53.64,2.95,1328.1990444470741,2022-07-03 18:42:49.342698,sg,La Paloma ZA,13.415498309349172
7.36,3.34,43.1,0.0,2019-01-19 20:00:00+00:00,53.64,2.95,1125.3156145555545,2022-07-03 18:42:49.342698,sg,La Paloma ZA,12.87963513627723
7.36,3.34,43.1,0.0,2019-01-19 21:00:00+00:00,53.64,2.95,865.8258298455258,2022-07-03 18:42:49.342698,sg,La Paloma ZA,12.343771963205285
7.36,3.34,43.1,0.0,2019-01-19 22:00:00+00:00,53.64,2.95,567.55208641992,2022-07-03 18:42:49.342698,sg,La Paloma ZA,11.807908790133343
